"apple","positive","@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA"
"apple","positive","126213333123743744"
"apple","positive","@bkad5161 than apologize to @apple ;)"
"apple","positive","@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX"
"apple","positive","Lmfao look at the argument I had with Siri !!\n@ijustine @apple http://t.co/D4VjL7SI"
"apple","positive","Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s"
"apple","positive","126148685737361408"
"apple","positive","Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now"
"apple","positive","Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -"
"apple","positive","126130991365500928"
"apple","positive","#Siri now knows who my dad, mom, brother and girlfriend is.  Thanks @apple"
"apple","positive","Well at least the @apple store has amazing call waiting music! #need4s"
"apple","positive","#sweet... #apple replaced my glass #probono. thank you @apple"
"apple","positive","Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad"
"apple","positive","loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology"
"apple","positive","I'm loving this new IOS5 update :) @apple"
"apple","positive","Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ..."
"apple","positive","126093298619252737"
"apple","positive","Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple."
"apple","positive","126079414986485761"
"apple","positive","Thank you @apple. My new gf(iphone4s) is great!  She does everything!"
"apple","positive","#iCloud set up was flawless and works like a champ! To the Cloud @Apple"
"apple","positive","@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!"
"apple","positive","@apple loving the new IOS5 upgrade for the iPhone!"
"apple","positive","126063569660936193"
"apple","positive","Once again getting great customer service from the @apple store at millenia mall."
"apple","positive","Is it just me or is #iOS5 faster for the iPad? @apple"
"apple","positive","126059399319003136"
"apple","positive","making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH"
"apple","positive","So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!"
"apple","positive","126040352237961217"
"apple","positive","Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1"
"apple","positive","126039929523404801"
"apple","positive","So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone."
"apple","positive","@Apple Safari Reader owns the worldwide web"
"apple","positive","I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out"
"apple","positive","126015087386431488"
"apple","positive","Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp"
"apple","positive","Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)"
"apple","positive","i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone"
"apple","positive","Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w"
"apple","positive","125995158679461888"
"apple","positive","125979338846900224"
"apple","positive","4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!"
"apple","positive","125978473712979969"
"apple","positive",".@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear"
"apple","positive","@iancollinsuk @apple I like what you did there...!"
"apple","positive","I just sent my grandma a post card using my #CardsApp thanks @Apple"
"apple","positive","125954443643588608"
"apple","positive","@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to "Will it blend?" Glad to hear it's still alive."
"apple","positive","125947232359948288"
"apple","positive","125943290288803841"
"apple","positive","God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)"
"apple","positive","125932869389524992"
"apple","positive","125930171562852353"
"apple","positive","Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)"
"apple","positive","Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking."
"apple","positive","One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple)"
"apple","positive","125910633731461120"
"apple","positive","125909565031198720"
"apple","positive","125907732388790272"
"apple","positive","RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple"
"apple","positive","Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple"
"apple","positive","Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone"
"apple","positive","125898611572740097"
"apple","positive","Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone"
"apple","positive","@apple your simply the best."
"apple","positive","125816853867151360"
"apple","positive","I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's"
"apple","positive","Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness"
"apple","positive","125727629012770816"
"apple","positive","Loving the new iPod update @apple"
"apple","positive","@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri."
"apple","positive","125714253452812288"
"apple","positive","@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed"
"apple","positive","Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT"
"apple","positive","Loving my new #iPhone4S thanks @apple for #ios5"
"apple","positive","125706813583798274"
"apple","positive","@apple the iPhone 4s is great #genius"
"apple","positive","@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic."
"apple","positive","125688922410975232"
"apple","positive","125685656415510528"
"apple","positive","@apple Siri is amazing"
"apple","positive","@rygurl you need an @apple iphone4S with Siri!"
"apple","positive","Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple"
"apple","positive","125673004511412224"
"apple","positive","So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac"
"apple","positive","125665606853861376"
"apple","positive","I \u2665 @Apple http://t.co/a8on3IAa"
"apple","positive","@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry"
"apple","positive","Loving #iOS5 !! #awesome @Apple"
"apple","positive","RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}"
"apple","positive","125645258003464192"
"apple","positive","@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??"
"apple","positive","125633677597229056"
"apple","positive","125633065757310976"
"apple","positive","@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?"
"apple","positive","@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done."
"apple","positive","RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ..."
"apple","positive","125616280215617537"
"apple","positive","Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s"
"apple","positive","125608381431025664"
"apple","positive","Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys."
"apple","positive","125595292304281601"
"apple","positive","Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D"
"apple","positive","RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple"
"apple","positive","the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple"
"apple","positive","My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple."
"apple","positive","It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!"
"apple","positive","RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple"
"apple","positive","@RickySinghPT got a new backside for my eye phone! V impressed with @apple"
"apple","positive","#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things"
"apple","positive","125536884813336576"
"apple","positive","125533599737978882"
"apple","positive","Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!"
"apple","positive","125523414298533888"
"apple","positive","Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple"
"apple","positive","@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required"
"apple","positive","New iOS 5 update is THE BEST. iloveyou @apple"
"apple","positive","Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson."
"apple","positive","125458901192810496"
"apple","positive","I absolutely love my iPhone 4S. Thank you, Steve and @apple."
"apple","positive","125445056218923008"
"apple","positive","@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s"
"apple","positive","125422502284505088"
"apple","positive","dammit, listening to siri is making me want to upgrade. well played @apple."
"apple","positive","Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature"
"apple","positive","125402636764712960"
"apple","positive","@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!"
"apple","positive","#iOS5 update submitted to @apple! Thanks for all the support!"
"apple","positive","I'm amazed at how siri has changed the way I use my phone. I had no idea it would be this good, and it's still in beta. Good job @apple. Wow"
"apple","positive","Awesome service from the @apple store in pc. Thanks chris!"
"apple","positive","RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO"
"apple","positive","I am crazy about #iOS5 . The photo cropping is the best! @apple"
"apple","positive",".@apple thanks for fixing this... http://t.co/wTj1ogDO"
"apple","positive","125330595302744064"
"apple","positive","125319163366473728"
"apple","positive","@apple has changed life."
"apple","positive","Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!"
"apple","positive","@jonsibley Actually, the @Apple  mouse is pretty sweet man."
"apple","positive","The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple"
"apple","positive","125279447669669888"
"apple","positive","125264731035537409"
"apple","positive","#iOs5 is nice and as it had to be ! Thanks @Apple"
"apple","positive","Good support fm Kevin @apple #Bellevue store 4 biz customers TY!"
"apple","positive","125251672896323584"
"apple","positive","125243911538098176"
"apple","positive","Wow I am loving this new @apple update for my touch. #coolness Well done"
"apple","positive","@Apple: Siri is amazing!!! I'm in love!"
"apple","positive","Love love love iOS 5!! @apple"
"apple","negative","RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ..."
"apple","negative","RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
"apple","negative","@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
"apple","negative","THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE"
"apple","negative","@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5"
"apple","negative","@apple needs to hurry up and release #iTunesMatch"
"apple","negative","Why is  #Siri always down @apple"
"apple","negative","I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple"
"apple","negative","@apple AirDrop #fail - Immediate "declined your request." every time"
"apple","negative","good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb"
"apple","negative","126405405667627008"
"apple","negative","Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s"
"apple","negative","The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss"
"apple","negative","Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple"
"apple","negative","@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no "Authorize this computer" button."
"apple","negative","126393717421645825"
"apple","negative","FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO."
"apple","negative","Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please."
"apple","negative","126391082308206593"
"apple","negative","@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise\u2026 why doesn't it just auto-authorise it when I sign into iTunes? Grrrr..."
"apple","negative","Seriously - I have absolutely no offing clue what @Apple means by "authorization", nor how to do it."
"apple","negative","Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? "You must authorize this computer\u2026""
"apple","negative","shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild."
"apple","negative",". @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!"
"apple","negative","Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance"
"apple","negative","Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity"
"apple","negative","I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!"
"apple","negative","It would be great If @Apple would send my new phone. #frustrated"
"apple","negative","@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit."
"apple","negative","@rogerweir no but I have the option of a  replacement iPhone 4s ?\nNot sure if I want one after having 2 duff iPhones.\n@O2 @iphone4s @apple"
"apple","negative","So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?"
"apple","negative","You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?"
"apple","negative","removing all @apple shit."
"apple","negative","So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple"
"apple","negative","126358781633368064"
"apple","negative","@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em"
"apple","negative","Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise"
"apple","negative","@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :("
"apple","negative","@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily."
"apple","negative","Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat"
"apple","negative","@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO"
"apple","negative","Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit."
"apple","negative","@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv"
"apple","negative","Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!"
"apple","negative","@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the "newest" model are suckers..."
"apple","negative","Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark."
"apple","negative","@APPLE Wow @MOTOROLA Just crushed your dreams...."
"apple","negative","Time to play a game called wait at the @apple store forever because the tourists are taking forever with their genius appointments."
"apple","negative","126331480233353216"
"apple","negative","Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR"
"apple","negative","126328782700285952"
"apple","negative","@apple, \nNo, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"
"apple","negative","126325125749542913"
"apple","negative","@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?"
"apple","negative","@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T"
"apple","negative","Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii"
"apple","negative","@apple why is my iPhone battery so crappy #fail"
"apple","negative","My @Apple @macbook keyboard will not type :("
"apple","negative","126312535203921920"
"apple","negative","126311879218966529"
"apple","negative","Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"
"apple","negative","@apple, your new "Save a Version" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world"
"apple","negative","126308005779210241"
"apple","negative","I hate my @apple computer.  Thats 3500 dollars down the drain."
"apple","negative","126304942049853441"
"apple","negative","@apple my iPhone is charging very slowly!!!!!"
"apple","negative","@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2"
"apple","negative","@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!"
"apple","negative","126297241190281216"
"apple","negative","126295434862936064"
"apple","negative","@Apple iTunes is the worst program ever. For such a great phone, you make some awful software."
"apple","negative","One would think the voice recognition on the @apple tech support line would work a little better."
"apple","negative","@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!"
"apple","negative","126282994821509120"
"apple","negative","@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do."
"apple","negative","@AsimRang @apple @umber the desktop app is wack though"
"apple","negative","I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm"
"apple","negative","126270073420791810"
"apple","negative","126264313563459585"
"apple","negative","Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight"
"apple","negative","Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #"
"apple","negative","#DontBeMadAtMeBecause #Android is by far better than @Apple"
"apple","negative","@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound."
"apple","negative","@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt"
"apple","negative","Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise."
"apple","negative","126239832895795200"
"apple","negative","Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!"
"apple","negative","Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???"
"apple","negative","fuck u @apple"
"apple","negative","oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it"
"apple","negative","why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple"
"apple","negative",". if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed"
"apple","negative","126182880123695104"
"apple","negative","Like @apple da fuck is this shit?  http://t.co/nb4DHlSg"
"apple","negative","RT @CircusTK: I'm wit chu!! \u201c@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ..."
"apple","negative","Damn it @Apple!! Whatchu done to my phone??"
"apple","negative","Samsung seeks iPhone 4S ban in Japan and Australia\nPatent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk"
"apple","negative","126156590662422528"
"apple","negative","@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail"
"apple","negative","@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??"
"apple","negative","@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing"
"apple","negative","126148955217203200"
"apple","negative","126148565302128640"
"apple","negative","@albertmal88 remember @apple is evil. #icloud entering the #dropbox market"
"apple","negative","I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple"
"apple","negative","9% now on my second full charge of the day. Pissed @Apple"
"apple","negative","126140389873827841"
"apple","negative","RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!"
"apple","negative","I'm wit chu!! \u201c@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!\u201d"
"apple","negative","126129938247061504"
"apple","negative","iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use."
"apple","negative","126128599030956032"
"apple","negative","i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple"
"apple","negative","126126605344047105"
"apple","negative","126121175926571009"
"apple","negative","Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!"
"apple","negative","@apple u guys are gay"
"apple","negative","Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo"
"apple","negative","none of my apps work after the new ios from @apple. what do i do?!?"
"apple","negative","Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone"
"apple","negative","@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!"
"apple","negative","@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed."
"apple","negative","@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never"
"apple","negative","@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
"apple","negative","126082198720888833"
"apple","negative","@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help"
"apple","negative","Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."
"apple","negative","Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6"
"apple","negative","126073788323479552"
"apple","negative","@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg"
"apple","negative","Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!"
"apple","negative","126070647125327872"
"apple","negative","@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!'"
"apple","negative","What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration."
"apple","negative","Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh"
"apple","negative","126060639268507649"
"apple","negative","126054048972537856"
"apple","negative","@apple battery life suck on iOS 5"
"apple","negative","An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today."
"apple","negative","@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?"
"apple","negative","Hey @apple why can't I share a reminder list from my iPhone?\nAlso why can't I login to the iCloud webpage to modify sharing from my phone?"
"apple","negative","126042137740574720"
"apple","negative","126042022900547584"
"apple","negative","Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade"
"apple","negative","could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous"
"apple","negative","Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"
"apple","negative","126033747991736320"
"apple","negative","GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me."
"apple","negative","Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread"
"apple","negative","\u201c@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.\u201d &lt;&lt; check Settings: 8 times more App usage in iOS 5"
"apple","negative","As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad"
"apple","negative","I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN"
"apple","negative","\u201c@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.\u201d in NZ?"
"apple","negative","I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks."
"apple","negative","You can make photo albums in the Photos app with iOS 5, but can't password protect them? Um... @apple, fix that. Quickly."
